Education,JoiningYear,City,PaymentTier,Age,Gender,EverBenched,ExperienceInCurrentDomain,LeaveOrNot,Skills,Performance_Score,Layoff_Risk,Skill_Count,Experience_Age_Ratio,Employee_Risk_Score,Employee_Risk_Level
Bachelors,2015,New Delhi,2,27,Female,Yes,5,1,"aws,docker,kubernetes",5,1,3,0.18518518518518517,0.7678719512191865,High
Bachelors,2016,Bangalore,3,27,Male,No,5,0,"cybersecurity,networking",5,0,2,0.18518518518518517,0.08021597993367313,Low
Masters,2017,New Delhi,3,27,Female,No,5,1,"machine learning,python",4,1,2,0.18518518518518517,0.6635727998330548,High
Bachelors,2017,Pune,2,26,Female,No,4,1,"ci/cd,devops,linux",4,1,3,0.15384615384615385,0.941707011650777,High
Bachelors,2015,Pune,3,27,Female,No,5,1,"data engineering,spark",1,1,2,0.18518518518518517,0.7851153743342442,High
Bachelors,2018,Pune,3,27,Female,No,5,1,"data analysis,python,sql",3,1,3,0.18518518518518517,0.9339288733493623,High
Bachelors,2012,Bangalore,3,25,Male,No,3,0,"java,microservices,spring boot",2,0,3,0.12,0.29215522096178803,Low
Bachelors,2017,Bangalore,3,25,Male,No,3,0,"javascript,react,ui/ux",2,0,3,0.12,0.11440178092461531,Low
PHD,2013,New Delhi,3,27,Female,No,5,1,"aws,docker,kubernetes",4,1,3,0.18518518518518517,0.3492114114532662,Low
Bachelors,2016,Bangalore,3,28,Male,No,2,0,"cybersecurity,networking",1,0,2,0.07142857142857142,0.14029205312761764,Low
Bachelors,2012,Bangalore,3,25,Female,Yes,3,0,"machine learning,python",2,0,2,0.12,0.3229449820613825,Low
Bachelors,2015,Bangalore,3,27,Male,No,5,0,"ci/cd,devops,linux",3,0,3,0.18518518518518517,0.11156924584604648,Low
Bachelors,2016,Pune,2,24,Female,No,2,1,"data engineering,spark",3,1,2,0.08333333333333333,0.944596846249634,High
Bachelors,2016,Bangalore,3,26,Male,No,4,1,"data analysis,python,sql",5,1,3,0.15384615384615385,0.337589964582406,Low
Bachelors,2014,Pune,3,27,Male,Yes,5,0,"java,microservices,spring boot",5,0,3,0.18518518518518517,0.16148031044103733,Low
Bachelors,2013,Bangalore,3,24,Male,Yes,2,0,"javascript,react,ui/ux",1,0,3,0.08333333333333333,0.3200797455574058,Low
Bachelors,2017,Bangalore,3,25,Male,No,3,1,"aws,docker,kubernetes",1,1,3,0.12,0.49016490415843783,Low
Bachelors,2017,Pune,2,24,Female,No,2,1,"cybersecurity,networking",3,1,2,0.08333333333333333,0.9402054779938448,High
Bachelors,2013,Bangalore,3,27,Male,No,5,0,"machine learning,python",2,0,2,0.18518518518518517,0.29528433470011484,Low
Masters,2013,Bangalore,3,26,Female,No,4,1,"ci/cd,devops,linux",4,1,3,0.15384615384615385,0.7205803891653052,High
Bachelors,2012,Pune,3,25,Female,No,3,1,"data engineering,spark",2,1,2,0.12,0.853766170149265,High
Bachelors,2015,New Delhi,3,28,Female,No,2,0,"data analysis,python,sql",1,0,3,0.07142857142857142,0.06709747114472778,Low
Masters,2017,New Delhi,2,24,Female,No,2,0,"java,microservices,spring boot",4,0,3,0.08333333333333333,0.3848975278881194,Low
Masters,2013,New Delhi,3,26,Male,No,4,1,"javascript,react,ui/ux",2,1,3,0.15384615384615385,0.5461463310403948,Medium
Bachelors,2014,Bangalore,3,26,Male,No,4,0,"aws,docker,kubernetes",4,0,3,0.15384615384615385,0.07423395462829216,Low
PHD,2016,New Delhi,3,24,Female,No,2,0,"cybersecurity,networking",5,0,2,0.08333333333333333,0.08252813355355323,Low
Bachelors,2017,New Delhi,3,26,Male,No,4,0,"machine learning,python",3,0,2,0.15384615384615385,0.044703391865327506,Low
Bachelors,2016,Bangalore,3,26,Male,No,4,0,"ci/cd,devops,linux",4,0,3,0.15384615384615385,0.06934692645318304,Low
Bachelors,2014,Bangalore,3,27,Male,No,5,0,"data engineering,spark",3,0,2,0.18518518518518517,0.19660933599349617,Low
Bachelors,2017,New Delhi,3,28,Female,No,0,0,"data analysis,python,sql",4,0,3,0.0,0.17363742428489476,Low
PHD,2016,New Delhi,3,27,Female,No,5,0,"java,microservices,spring boot",5,0,3,0.18518518518518517,0.08785466141622561,Low
Masters,2014,Bangalore,3,28,Female,No,4,1,"javascript,react,ui/ux",2,1,3,0.14285714285714285,0.8151112128263627,High
Bachelors,2014,Bangalore,3,28,Female,No,2,0,"aws,docker,kubernetes",3,0,3,0.07142857142857142,0.20984380125226157,Low
Bachelors,2017,Bangalore,3,24,Female,No,2,0,"cybersecurity,networking",1,0,2,0.08333333333333333,0.10969177685698747,Low
Masters,2015,New Delhi,3,28,Male,No,0,0,"machine learning,python",1,0,2,0.0,0.2075473635138157,Low
Bachelors,2015,Pune,2,25,Female,No,3,1,"ci/cd,devops,linux",2,1,3,0.12,0.9459181088273791,High
Masters,2017,Pune,2,27,Male,No,5,1,"data engineering,spark",2,1,2,0.18518518518518517,0.49670864184882674,Low
Bachelors,2014,Pune,2,25,Female,No,3,1,"data analysis,python,sql",2,1,3,0.12,0.939416004395081,High
Bachelors,2015,Pune,2,28,Female,Yes,2,1,"java,microservices,spring boot",1,1,3,0.07142857142857142,0.9395342177860352,High
Bachelors,2013,Pune,3,25,Male,No,3,0,"javascript,react,ui/ux",5,0,3,0.12,0.05624173191850616,Low
Bachelors,2013,Pune,1,26,Female,No,4,1,"aws,docker,kubernetes",5,1,3,0.15384615384615385,0.9425493296645685,High
Bachelors,2012,Pune,2,27,Female,No,5,1,"cybersecurity,networking",4,1,2,0.18518518518518517,0.9382960673257525,High
Masters,2017,New Delhi,3,28,Male,No,0,0,"machine learning,python",2,0,2,0.0,0.395150962629178,Low
Bachelors,2012,Bangalore,3,28,Female,No,1,0,"ci/cd,devops,linux",4,0,3,0.03571428571428571,0.3073157576480764,Low
Bachelors,2015,Pune,2,25,Female,Yes,3,1,"data engineering,spark",5,1,2,0.12,0.9454222512142938,High
Bachelors,2015,Bangalore,3,26,Male,No,4,0,"data analysis,python,sql",5,0,3,0.15384615384615385,0.2518681732829241,Low
Bachelors,2015,Bangalore,3,24,Female,No,2,0,"java,microservices,spring boot",2,0,3,0.08333333333333333,0.1240065322921442,Low
Bachelors,2018,New Delhi,3,24,Female,No,2,1,"javascript,react,ui/ux",5,1,3,0.08333333333333333,0.919086786674257,High
Bachelors,2017,New Delhi,3,27,Female,Yes,5,0,"aws,docker,kubernetes",4,0,3,0.18518518518518517,0.12397821570176706,Low
PHD,2012,Pune,3,27,Male,No,5,0,"cybersecurity,networking",3,0,2,0.18518518518518517,0.06305740632188463,Low
Bachelors,2012,Bangalore,3,26,Male,No,4,0,"machine learning,python",1,0,2,0.15384615384615385,0.07047987400110543,Low
Bachelors,2013,Bangalore,3,25,Male,No,3,1,"ci/cd,devops,linux",3,1,3,0.12,0.33391836861489005,Low
Bachelors,2015,New Delhi,3,24,Female,No,2,0,"data engineering,spark",3,0,2,0.08333333333333333,0.07031692430133514,Low
Bachelors,2013,Pune,3,24,Female,No,2,0,"data analysis,python,sql",5,0,3,0.08333333333333333,0.595401801408611,Medium
Bachelors,2016,Pune,3,24,Male,No,2,0,"java,microservices,spring boot",4,0,3,0.08333333333333333,0.05950637012805671,Low
Bachelors,2018,Pune,3,24,Male,Yes,2,1,"javascript,react,ui/ux",2,1,3,0.08333333333333333,0.9231151670696665,High
Bachelors,2015,Bangalore,3,27,Female,Yes,5,1,"aws,docker,kubernetes",3,1,3,0.18518518518518517,0.628698569435213,High
Bachelors,2018,Bangalore,3,26,Male,No,4,1,"cybersecurity,networking",5,1,2,0.15384615384615385,0.9327264513611203,High
Bachelors,2012,Pune,3,24,Female,No,2,1,"machine learning,python",3,1,2,0.08333333333333333,0.7574189745578167,High
Masters,2017,New Delhi,3,27,Male,No,5,1,"ci/cd,devops,linux",2,1,3,0.18518518518518517,0.7258884478091272,High
Bachelors,2012,Bangalore,3,26,Male,No,4,0,"data engineering,spark",4,0,2,0.15384615384615385,0.05092948514122984,Low
Bachelors,2013,Bangalore,3,27,Male,No,5,0,"data analysis,python,sql",1,0,3,0.18518518518518517,0.29657247969684464,Low
Bachelors,2015,New Delhi,3,25,Female,No,3,0,"java,microservices,spring boot",1,0,3,0.12,0.09013695686084801,Low
Bachelors,2018,Bangalore,3,24,Female,No,2,1,"javascript,react,ui/ux",1,1,3,0.08333333333333333,0.9323204981615593,High
Bachelors,2014,Bangalore,3,28,Male,No,4,0,"aws,docker,kubernetes",3,0,3,0.14285714285714285,0.06408326302503808,Low
Bachelors,2013,Pune,1,26,Female,No,4,1,"cybersecurity,networking",5,1,2,0.15384615384615385,0.9442676840646465,High
Bachelors,2015,Bangalore,3,27,Male,No,5,0,"machine learning,python",2,0,2,0.18518518518518517,0.22762947701593447,Low
Bachelors,2013,Bangalore,3,24,Male,No,2,0,"ci/cd,devops,linux",3,0,3,0.08333333333333333,0.09496507830539466,Low
Bachelors,2016,Bangalore,3,26,Male,No,4,1,"data engineering,spark",1,1,2,0.15384615384615385,0.05163525325353815,Low
Bachelors,2013,Bangalore,3,25,Female,No,3,1,"data analysis,python,sql",2,1,3,0.12,0.14361872385439575,Low
Bachelors,2016,Bangalore,3,27,Male,Yes,5,0,"java,microservices,spring boot",1,0,3,0.18518518518518517,0.06150558935170306,Low
Bachelors,2017,Pune,3,26,Male,No,4,0,"javascript,react,ui/ux",3,0,3,0.15384615384615385,0.05606687036360998,Low
Bachelors,2018,Pune,2,28,Female,No,5,1,"aws,docker,kubernetes",4,1,3,0.17857142857142858,0.9430917921361995,High
Masters,2017,Pune,2,27,Male,No,5,0,"cybersecurity,networking",1,0,2,0.18518518518518517,0.3730770698568842,Low
Bachelors,2013,Bangalore,3,25,Female,No,3,0,"machine learning,python",2,0,2,0.12,0.2743932273389535,Low
Bachelors,2017,Bangalore,3,24,Male,No,2,0,"ci/cd,devops,linux",2,0,3,0.08333333333333333,0.07793373907655832,Low
Bachelors,2017,New Delhi,2,25,Female,No,3,0,"data engineering,spark",3,0,2,0.12,0.2280754082820545,Low
Bachelors,2018,Pune,3,27,Female,No,5,1,"data analysis,python,sql",3,1,3,0.18518518518518517,0.9339288733493623,High
Bachelors,2016,Pune,3,27,Male,No,5,0,"java,microservices,spring boot",5,0,3,0.18518518518518517,0.06965916114336065,Low
Bachelors,2013,Bangalore,1,24,Male,No,2,0,"javascript,react,ui/ux",5,0,3,0.08333333333333333,0.13229363583582168,Low
Bachelors,2012,Bangalore,1,28,Male,No,3,0,"aws,docker,kubernetes",3,0,3,0.10714285714285714,0.22804681754355355,Low
Bachelors,2016,Pune,2,28,Female,No,3,1,"cybersecurity,networking",3,1,2,0.10714285714285714,0.9449395892864928,High
Bachelors,2016,Pune,3,24,Male,No,2,0,"machine learning,python",4,0,2,0.08333333333333333,0.07322443568422006,Low
Bachelors,2017,Bangalore,3,28,Male,No,3,0,"ci/cd,devops,linux",2,0,3,0.10714285714285714,0.10257241833111937,Low
Bachelors,2017,Pune,2,28,Male,No,3,0,"data engineering,spark",3,0,2,0.10714285714285714,0.1126033055724532,Low
Bachelors,2017,Bangalore,3,25,Female,No,3,1,"data analysis,python,sql",4,1,3,0.12,0.4691218813529551,Low
Bachelors,2015,Bangalore,3,25,Male,No,3,0,"java,microservices,spring boot",1,0,3,0.12,0.20906642247142115,Low
Masters,2013,New Delhi,3,25,Male,No,3,1,"javascript,react,ui/ux",1,1,3,0.12,0.5238622028378109,Low
Bachelors,2017,Bangalore,3,24,Male,No,2,0,"aws,docker,kubernetes",4,0,3,0.08333333333333333,0.16514496370478643,Low
Bachelors,2013,Pune,3,27,Male,No,5,0,"cybersecurity,networking",3,0,2,0.18518518518518517,0.047987939546638075,Low
Bachelors,2013,Pune,2,24,Female,No,2,1,"machine learning,python",5,1,2,0.08333333333333333,0.9370301124801944,High
Bachelors,2017,Bangalore,3,28,Male,No,1,1,"ci/cd,devops,linux",4,1,3,0.03571428571428571,0.29493467328587875,Low
Bachelors,2012,Bangalore,3,25,Male,No,3,0,"data engineering,spark",3,0,2,0.12,0.08497375901067285,Low
Bachelors,2014,Pune,3,26,Male,No,4,0,"data analysis,python,sql",2,0,3,0.15384615384615385,0.10690235157830233,Low
Bachelors,2015,Pune,1,24,Female,No,2,1,"java,microservices,spring boot",3,1,3,0.08333333333333333,0.9390133231066745,High
Masters,2013,New Delhi,3,24,Female,Yes,2,1,"javascript,react,ui/ux",2,1,3,0.08333333333333333,0.8539348314049529,High
Bachelors,2014,Bangalore,3,25,Male,No,3,0,"aws,docker,kubernetes",4,0,3,0.12,0.08432394185150911,Low
Bachelors,2017,New Delhi,2,26,Male,No,4,0,"cybersecurity,networking",3,0,2,0.15384615384615385,0.05327488830807929,Low
Bachelors,2014,Bangalore,3,25,Male,No,3,0,"machine learning,python",2,0,2,0.12,0.10835895349086459,Low
Masters,2013,New Delhi,3,25,Male,No,3,1,"ci/cd,devops,linux",2,1,3,0.12,0.6568008025312467,High
Bachelors,2014,Bangalore,3,24,Male,No,2,0,"data engineering,spark",4,0,2,0.08333333333333333,0.0780107892609512,Low
Bachelors,2014,Pune,2,28,Female,No,3,1,"data analysis,python,sql",1,1,3,0.10714285714285714,0.9437281435521004,High
Masters,2015,New Delhi,3,28,Male,No,2,0,"java,microservices,spring boot",4,0,3,0.07142857142857142,0.22457285009752614,Low
Bachelors,2015,Bangalore,3,28,Male,No,5,0,"javascript,react,ui/ux",3,0,3,0.17857142857142858,0.0746367328384551,Low
Bachelors,2017,Bangalore,3,24,Male,No,2,0,"aws,docker,kubernetes",5,0,3,0.08333333333333333,0.16755600230815204,Low
Bachelors,2014,Pune,3,27,Male,No,5,0,"cybersecurity,networking",4,0,2,0.18518518518518517,0.05294326224358019,Low
Bachelors,2015,Pune,2,28,Female,No,5,1,"machine learning,python",1,1,2,0.17857142857142858,0.9398520632275545,High
Masters,2017,New Delhi,2,26,Female,No,4,1,"ci/cd,devops,linux",3,1,3,0.15384615384615385,0.48394006354257924,Low
Bachelors,2016,New Delhi,3,26,Female,No,4,0,"data engineering,spark",2,0,2,0.15384615384615385,0.08382311513847687,Low
Bachelors,2016,Bangalore,3,26,Female,No,4,0,"data analysis,python,sql",1,0,3,0.15384615384615385,0.10968049853428041,Low
Bachelors,2013,New Delhi,3,27,Female,No,5,0,"java,microservices,spring boot",5,0,3,0.18518518518518517,0.06933279804829791,Low
Bachelors,2014,Bangalore,3,28,Male,No,3,0,"javascript,react,ui/ux",4,0,3,0.10714285714285714,0.21168432086387182,Low
Bachelors,2017,New Delhi,3,25,Male,No,3,0,"aws,docker,kubernetes",4,0,3,0.12,0.06593942146374451,Low
Bachelors,2015,Bangalore,1,27,Male,No,5,0,"cybersecurity,networking",3,0,2,0.18518518518518517,0.17329190956941892,Low
Bachelors,2013,Bangalore,3,26,Male,No,4,0,"machine learning,python",2,0,2,0.15384615384615385,0.05333323130669141,Low
Bachelors,2014,Bangalore,3,24,Female,No,2,0,"ci/cd,devops,linux",5,0,3,0.08333333333333333,0.12724024152316482,Low
Bachelors,2014,Pune,2,26,Male,No,4,0,"data engineering,spark",3,0,2,0.15384615384615385,0.08371824475456101,Low
Bachelors,2013,Bangalore,3,24,Male,No,2,1,"data analysis,python,sql",3,1,3,0.08333333333333333,0.6472469336760472,High
Bachelors,2012,Bangalore,3,25,Male,No,3,0,"java,microservices,spring boot",4,0,3,0.12,0.2547381826175456,Low
Bachelors,2012,Bangalore,3,27,Male,Yes,5,0,"javascript,react,ui/ux",4,0,3,0.18518518518518517,0.11294235758138552,Low
Bachelors,2012,Bangalore,3,28,Male,No,1,0,"aws,docker,kubernetes",3,0,3,0.03571428571428571,0.14029856151982004,Low
Masters,2017,New Delhi,2,25,Female,No,3,1,"cybersecurity,networking",5,1,2,0.12,0.7111478151945545,High
Bachelors,2014,Bangalore,3,25,Male,No,3,0,"machine learning,python",2,0,2,0.12,0.10835895349086459,Low
Bachelors,2016,Pune,2,27,Female,No,5,1,"ci/cd,devops,linux",5,1,3,0.18518518518518517,0.9393364529001174,High
Bachelors,2017,Pune,3,28,Male,No,3,0,"data engineering,spark",1,0,2,0.10714285714285714,0.06049358630879986,Low
Masters,2017,New Delhi,3,28,Male,No,2,0,"data analysis,python,sql",2,0,3,0.07142857142857142,0.15148074454987098,Low
PHD,2018,Pune,3,26,Male,No,4,1,"java,microservices,spring boot",3,1,3,0.15384615384615385,0.9096599246172747,High
Masters,2017,New Delhi,2,24,Male,No,2,1,"javascript,react,ui/ux",4,1,3,0.08333333333333333,0.7904090312548304,High
Bachelors,2014,Bangalore,3,28,Male,No,0,0,"aws,docker,kubernetes",2,0,3,0.0,0.15271130623250123,Low
Masters,2015,Pune,3,26,Female,No,4,0,"cybersecurity,networking",1,0,2,0.15384615384615385,0.5738737828481216,Medium
Bachelors,2016,Bangalore,3,27,Male,No,5,1,"machine learning,python",3,1,2,0.18518518518518517,0.517704141360648,Low
Bachelors,2016,New Delhi,3,28,Female,No,4,0,"ci/cd,devops,linux",2,0,3,0.14285714285714285,0.0645347784545418,Low
Bachelors,2012,Pune,3,26,Male,No,4,0,"data engineering,spark",2,0,2,0.15384615384615385,0.052131846506798016,Low
Masters,2015,Bangalore,2,27,Female,No,5,1,"data analysis,python,sql",3,1,3,0.18518518518518517,0.7214390010674261,High
Masters,2017,Pune,1,28,Male,No,0,0,"java,microservices,spring boot",1,0,3,0.0,0.282511341049718,Low
Masters,2015,New Delhi,3,28,Female,No,2,0,"javascript,react,ui/ux",4,0,3,0.07142857142857142,0.2866670198091389,Low
Bachelors,2017,Bangalore,3,26,Male,No,4,1,"aws,docker,kubernetes",3,1,3,0.15384615384615385,0.2787524177603171,Low
Bachelors,2017,Pune,3,28,Female,No,4,1,"cybersecurity,networking",3,1,2,0.14285714285714285,0.9094386851570617,High
Bachelors,2015,Pune,3,25,Male,No,3,0,"machine learning,python",5,0,2,0.12,0.08465284221515151,Low
Masters,2017,New Delhi,2,27,Female,No,5,0,"ci/cd,devops,linux",3,0,3,0.18518518518518517,0.4013915829408788,Low
Masters,2015,Pune,2,27,Female,No,5,0,"data engineering,spark",4,0,2,0.18518518518518517,0.1954302403108433,Low
Bachelors,2015,Bangalore,3,25,Male,No,3,1,"data analysis,python,sql",3,1,3,0.12,0.5519870089522749,Medium
Bachelors,2013,Bangalore,3,28,Female,No,1,0,"java,microservices,spring boot",2,0,3,0.03571428571428571,0.09060260549513235,Low
Bachelors,2015,Pune,3,25,Female,No,3,1,"javascript,react,ui/ux",1,1,3,0.12,0.9000651394239931,High
Bachelors,2012,Bangalore,3,28,Female,No,2,1,"aws,docker,kubernetes",4,1,3,0.07142857142857142,0.46415027190481944,Low
Bachelors,2016,Pune,3,27,Female,No,5,1,"cybersecurity,networking",2,1,2,0.18518518518518517,0.8990154771622677,High
Bachelors,2016,Bangalore,3,26,Male,No,4,0,"machine learning,python",1,0,2,0.15384615384615385,0.06162919452238269,Low
PHD,2018,New Delhi,3,26,Male,No,4,1,"ci/cd,devops,linux",2,1,3,0.15384615384615385,0.9135394629553255,High
Bachelors,2017,Bangalore,3,27,Male,No,5,0,"data engineering,spark",5,0,2,0.18518518518518517,0.06770331590824455,Low
Bachelors,2018,Pune,3,28,Male,No,2,1,"data analysis,python,sql",5,1,3,0.07142857142857142,0.8938221777832774,High
Bachelors,2013,Bangalore,3,24,Male,No,2,0,"java,microservices,spring boot",2,0,3,0.08333333333333333,0.0843829578619694,Low
Bachelors,2013,New Delhi,3,26,Male,No,4,0,"javascript,react,ui/ux",4,0,3,0.15384615384615385,0.050832402266356505,Low
Bachelors,2013,Bangalore,3,28,Male,Yes,1,0,"aws,docker,kubernetes",2,0,3,0.03571428571428571,0.19281597110626128,Low
Masters,2017,New Delhi,2,28,Female,No,2,0,"cybersecurity,networking",5,0,2,0.07142857142857142,0.1154345006805523,Low
Bachelors,2016,Bangalore,1,24,Male,No,2,0,"machine learning,python",5,0,2,0.08333333333333333,0.11376457338644816,Low
Bachelors,2017,Bangalore,3,27,Male,No,5,0,"ci/cd,devops,linux",5,0,3,0.18518518518518517,0.1079454870000833,Low
Bachelors,2014,Pune,2,27,Female,No,5,1,"data engineering,spark",4,1,2,0.18518518518518517,0.9424214757032342,High
Bachelors,2017,Bangalore,3,27,Male,No,5,0,"data analysis,python,sql",3,0,3,0.18518518518518517,0.08183358009786987,Low
Bachelors,2017,New Delhi,3,27,Male,No,5,0,"java,microservices,spring boot",2,0,3,0.18518518518518517,0.05170317387623293,Low
Masters,2018,New Delhi,3,24,Male,No,2,1,"javascript,react,ui/ux",5,1,3,0.08333333333333333,0.909420808553907,High
Bachelors,2016,Bangalore,3,26,Male,No,4,1,"aws,docker,kubernetes",4,1,3,0.15384615384615385,0.10081571781213128,Low
Bachelors,2017,Bangalore,3,28,Male,Yes,3,0,"cybersecurity,networking",2,0,2,0.10714285714285714,0.08189588873329781,Low
Bachelors,2017,New Delhi,3,26,Female,No,4,0,"machine learning,python",5,0,2,0.15384615384615385,0.06759863576705778,Low
Bachelors,2016,Pune,3,28,Male,No,3,0,"ci/cd,devops,linux",2,0,3,0.10714285714285714,0.04676989304563217,Low
Bachelors,2015,New Delhi,3,26,Male,No,4,0,"data engineering,spark",2,0,2,0.15384615384615385,0.04652938743763221,Low
Bachelors,2014,Bangalore,3,26,Male,No,4,1,"data analysis,python,sql",3,1,3,0.15384615384615385,0.4626111080197555,Low
Bachelors,2017,Pune,2,24,Female,No,2,1,"java,microservices,spring boot",5,1,3,0.08333333333333333,0.9358014619910782,High
Bachelors,2016,Bangalore,3,26,Male,No,4,1,"javascript,react,ui/ux",5,1,3,0.15384615384615385,0.5373417976022126,Low
PHD,2016,New Delhi,1,26,Male,No,4,0,"aws,docker,kubernetes",5,0,3,0.15384615384615385,0.1369428330809276,Low
Bachelors,2018,Bangalore,3,24,Female,No,2,1,"cybersecurity,networking",5,1,2,0.08333333333333333,0.9179977323972348,High
Bachelors,2017,Bangalore,2,28,Female,No,1,0,"machine learning,python",4,0,2,0.03571428571428571,0.40812007261039246,Low
Bachelors,2013,Bangalore,3,24,Female,No,2,0,"ci/cd,devops,linux",5,0,3,0.08333333333333333,0.14237645378203084,Low
Masters,2014,New Delhi,3,25,Female,No,3,0,"data engineering,spark",1,0,2,0.12,0.3648519815379566,Low
Bachelors,2012,Pune,1,26,Male,No,4,0,"data analysis,python,sql",4,0,3,0.15384615384615385,0.08714975015925977,Low
Bachelors,2014,Bangalore,3,28,Male,No,5,0,"java,microservices,spring boot",2,0,3,0.17857142857142858,0.06774410994697386,Low
Bachelors,2013,Bangalore,3,28,Male,No,2,1,"javascript,react,ui/ux",3,1,3,0.07142857142857142,0.5232760220308661,Low
Masters,2017,Pune,2,27,Male,No,5,0,"aws,docker,kubernetes",5,0,3,0.18518518518518517,0.3501030901860066,Low
Bachelors,2016,Bangalore,3,28,Male,Yes,0,0,"cybersecurity,networking",3,0,2,0.0,0.12090547854854179,Low
Bachelors,2014,New Delhi,3,25,Male,No,3,0,"machine learning,python",4,0,2,0.12,0.07102730337055731,Low
Bachelors,2013,Bangalore,3,25,Female,No,3,1,"ci/cd,devops,linux",5,1,3,0.12,0.16282832760453556,Low
Bachelors,2017,Bangalore,3,24,Female,No,2,1,"data engineering,spark",1,1,2,0.08333333333333333,0.3863900441717809,Low
Bachelors,2015,Bangalore,3,26,Female,No,4,0,"data analysis,python,sql",1,0,3,0.15384615384615385,0.11345947876346932,Low
